generation,mi_pred_dx,mi_pred_dy,mi_pred_dist,mi_food_dx,mi_food_dy,mi_ally_dist,mi_sig0_str,mi_sig0_dx,mi_sig0_dy,mi_sig1_str,mi_sig1_dx,mi_sig1_dy,mi_sig2_str,mi_sig2_dx,mi_sig2_dy,mi_energy
8198,0.0000,0.0027,0.0022,0.0083,0.0168,0.0006,0.0000,0.0000,0.0000,0.2413,0.0262,0.0119,0.1156,0.1762,0.1015,0.0997
8199,0.0099,0.0354,0.0379,0.0114,0.0044,0.0079,0.0000,0.0000,0.0000,0.2187,0.0346,0.0057,0.0672,0.0663,0.0386,0.0480
8200,0.0004,0.0012,0.0003,0.0082,0.0158,0.0211,0.0000,0.0000,0.0000,0.2875,0.0575,0.0533,0.0600,0.1599,0.0376,0.0751
8201,0.0036,0.0019,0.0118,0.0056,0.0048,0.0029,0.0000,0.0000,0.0000,0.1960,0.0335,0.0130,0.0782,0.0763,0.0529,0.0653
8202,0.0178,0.0270,0.0498,0.0193,0.0087,0.0048,0.0000,0.0000,0.0000,0.2075,0.0554,0.0359,0.1990,0.0720,0.0796,0.0922
8203,0.0311,0.0186,0.0586,0.0249,0.0017,0.0078,0.0000,0.0000,0.0000,0.1543,0.0243,0.0206,0.0757,0.0743,0.0358,0.0518
8204,0.0082,0.0074,0.0464,0.0233,0.0090,0.0155,0.0000,0.0000,0.0000,0.1560,0.0495,0.0095,0.0954,0.0486,0.0806,0.0310
8205,0.0041,0.0072,0.0164,0.0045,0.0010,0.0142,0.0000,0.0000,0.0000,0.2253,0.0103,0.0009,0.0893,0.0724,0.0631,0.1585
8206,0.0157,0.0266,0.0335,0.0120,0.0030,0.0044,0.0000,0.0000,0.0000,0.1707,0.0185,0.0072,0.0797,0.0677,0.0309,0.0952
8207,0.0003,0.0007,0.0029,0.0067,0.0058,0.0088,0.0000,0.0000,0.0000,0.0000,0.0128,0.0023,0.0741,0.0155,0.0612,0.1269
8208,0.0013,0.0014,0.0001,0.0058,0.0175,0.0042,0.0000,0.0000,0.0000,0.0000,0.0052,0.0016,0.0743,0.0224,0.0472,0.1650
8209,0.0017,0.0008,0.0010,0.0243,0.0116,0.0019,0.0000,0.0000,0.0000,0.2670,0.0011,0.0006,0.0556,0.0496,0.1469,0.1700
8210,0.0033,0.0009,0.0043,0.0194,0.0121,0.0027,0.0000,0.0000,0.0000,0.0000,0.0223,0.0121,0.0767,0.0344,0.0550,0.1057
8211,0.0009,0.0008,0.0006,0.0069,0.0156,0.0081,0.0000,0.0000,0.0000,0.2226,0.0119,0.0031,0.1594,0.1099,0.0868,0.2095
8212,0.0015,0.0000,0.0022,0.0006,0.0036,0.0162,0.0000,0.0000,0.0000,0.0000,0.0040,0.0019,0.0670,0.0214,0.0423,0.1113
8213,0.0003,0.0001,0.0010,0.0229,0.0082,0.0131,0.0000,0.0000,0.0000,0.0000,0.0121,0.0019,0.1067,0.0293,0.0673,0.1450
8214,0.0013,0.0001,0.0008,0.0193,0.0050,0.0023,0.0000,0.0000,0.0000,0.0000,0.0128,0.0011,0.1010,0.0379,0.0961,0.1148
8215,0.0020,0.0034,0.0056,0.0023,0.0081,0.0125,0.0000,0.0000,0.0000,0.0000,0.0113,0.0021,0.0390,0.0141,0.0325,0.0752
8216,0.0048,0.0036,0.0015,0.0193,0.0128,0.0137,0.0000,0.0000,0.0000,0.0000,0.0048,0.0005,0.1201,0.0206,0.0715,0.1943
8217,0.0012,0.0022,0.0009,0.0095,0.0042,0.0273,0.0000,0.0000,0.0000,0.2814,0.0011,0.0007,0.0577,0.0350,0.0860,0.2290
8218,0.0015,0.0010,0.0013,0.0013,0.0019,0.0079,0.0000,0.0000,0.0000,0.1921,0.0034,0.0001,0.1269,0.0229,0.0809,0.2152
8219,0.0004,0.0012,0.0017,0.0075,0.0131,0.0032,0.0000,0.0000,0.0000,0.0000,0.0046,0.0000,0.0831,0.0132,0.0585,0.1264
8220,0.0010,0.0012,0.0020,0.0060,0.0020,0.0007,0.0000,0.0000,0.0000,0.0000,0.0092,0.0001,0.0407,0.0158,0.0424,0.1296
8221,0.0017,0.0016,0.0004,0.0259,0.0182,0.0053,0.0000,0.0000,0.0000,0.2097,0.0026,0.0009,0.1259,0.0343,0.0625,0.2256
8222,0.0002,0.0000,0.0003,0.0073,0.0093,0.0026,0.0000,0.0000,0.0000,0.0000,0.0087,0.0012,0.0886,0.0367,0.0616,0.1250
8223,0.0013,0.0014,0.0039,0.0059,0.0070,0.0057,0.0000,0.0000,0.0000,0.0000,0.0122,0.0019,0.0414,0.0158,0.0339,0.1045
8224,0.0002,0.0002,0.0001,0.0039,0.0208,0.0106,0.0000,0.0000,0.0000,0.0000,0.0109,0.0017,0.0864,0.0239,0.0510,0.1137
8225,0.0044,0.0005,0.0012,0.0141,0.0090,0.0090,0.0000,0.0000,0.0000,0.1840,0.0050,0.0004,0.1250,0.0448,0.0675,0.1783
8226,0.0009,0.0002,0.0016,0.0065,0.0011,0.0158,0.0000,0.0000,0.0000,0.0000,0.0055,0.0039,0.0694,0.0271,0.0563,0.1055
8227,0.0003,0.0000,0.0011,0.0041,0.0106,0.0114,0.0000,0.0000,0.0000,0.0000,0.0175,0.0053,0.0551,0.0228,0.0472,0.1253
8228,0.0003,0.0020,0.0038,0.0007,0.0053,0.0031,0.0000,0.0000,0.0000,0.0000,0.0124,0.0030,0.0516,0.0157,0.0370,0.1152
8229,0.0001,0.0001,0.0015,0.0144,0.0002,0.0021,0.0000,0.0000,0.0000,0.0000,0.0104,0.0025,0.0562,0.0526,0.0464,0.0976
8230,0.0028,0.0055,0.0068,0.0059,0.0031,0.0004,0.0000,0.0000,0.0000,0.0000,0.0142,0.0034,0.0853,0.0315,0.0855,0.1024
8231,0.0022,0.0032,0.0051,0.0118,0.0004,0.0058,0.0000,0.0000,0.0000,0.0000,0.0043,0.0056,0.0284,0.0077,0.0349,0.0782
8232,0.0028,0.0006,0.0009,0.0025,0.0203,0.0047,0.0000,0.0000,0.0000,0.0000,0.0104,0.0013,0.1179,0.0885,0.1049,0.1186
8233,0.0007,0.0011,0.0092,0.0231,0.0025,0.0516,0.0000,0.0000,0.0000,0.2397,0.0276,0.0038,0.1168,0.0645,0.0541,0.1433
8234,0.0074,0.0208,0.0376,0.0026,0.0103,0.0083,0.0000,0.0000,0.0000,0.2559,0.0220,0.0068,0.0541,0.0470,0.0832,0.1172
8235,0.0047,0.0366,0.0315,0.0103,0.0092,0.0241,0.0000,0.0000,0.0000,0.2671,0.0308,0.0105,0.1171,0.0761,0.1034,0.0953
8236,0.0072,0.0053,0.0207,0.0262,0.0179,0.0118,0.0000,0.0000,0.0000,0.2028,0.0439,0.0302,0.1173,0.1013,0.0447,0.1098
8237,0.0074,0.0346,0.0466,0.0275,0.0023,0.0027,0.0000,0.0000,0.0000,0.1913,0.0499,0.0023,0.0758,0.1833,0.0400,0.1014
8238,0.0023,0.0099,0.0354,0.0140,0.0024,0.0022,0.0000,0.0000,0.0000,0.2673,0.0071,0.0173,0.0653,0.0565,0.0680,0.1361
8239,0.0094,0.0145,0.0370,0.0097,0.0017,0.0691,0.0000,0.0000,0.0000,0.3120,0.0263,0.0146,0.1480,0.1010,0.0589,0.1237
8240,0.0080,0.0131,0.0240,0.0132,0.0070,0.0099,0.0000,0.0000,0.0000,0.2779,0.0333,0.0273,0.0753,0.0623,0.0272,0.1001
8241,0.0048,0.0013,0.0112,0.0245,0.0097,0.0283,0.0000,0.0000,0.0000,0.2743,0.0398,0.0273,0.1090,0.0423,0.0324,0.0649
8242,0.0010,0.0168,0.0223,0.0075,0.0033,0.0044,0.0000,0.0000,0.0000,0.2245,0.0401,0.0083,0.0736,0.0513,0.0134,0.1433
8243,0.0224,0.0159,0.0493,0.0071,0.0053,0.0022,0.0000,0.0000,0.0000,0.2069,0.0057,0.0149,0.0506,0.0280,0.0028,0.1196
8244,0.0199,0.0223,0.0780,0.0155,0.0157,0.0035,0.0000,0.0000,0.0000,0.2874,0.0255,0.0022,0.1075,0.1055,0.0611,0.1098
8245,0.0170,0.0382,0.0471,0.0397,0.0356,0.0237,0.0000,0.0000,0.0000,0.2096,0.0533,0.0147,0.1213,0.1104,0.0815,0.0279
8246,0.0325,0.0331,0.0683,0.0074,0.0345,0.0128,0.0000,0.0000,0.0000,0.1811,0.0409,0.0160,0.0893,0.0428,0.0283,0.1015
8247,0.0333,0.0626,0.1174,0.0136,0.0176,0.1058,0.0000,0.0000,0.0000,0.2898,0.0331,0.0128,0.0814,0.0302,0.0532,0.0657
8248,0.0090,0.0140,0.0469,0.0498,0.0090,0.0090,0.0000,0.0000,0.0000,0.2966,0.0264,0.0131,0.1029,0.1138,0.0386,0.0764
8249,0.0003,0.0336,0.0406,0.0150,0.0028,0.0155,0.0000,0.0000,0.0000,0.1599,0.0087,0.0021,0.0678,0.0589,0.0299,0.1294
8250,0.0273,0.0109,0.0324,0.0255,0.0182,0.0191,0.0000,0.0000,0.0000,0.1240,0.0115,0.0080,0.0324,0.0380,0.0100,0.0756
8251,0.0143,0.0105,0.0206,0.0195,0.0063,0.0329,0.0000,0.0000,0.0000,0.1733,0.0304,0.0070,0.0649,0.1325,0.0242,0.0509
8252,0.0002,0.0052,0.0063,0.0088,0.0095,0.0200,0.0000,0.0000,0.0000,0.0000,0.0100,0.0065,0.0519,0.0564,0.0124,0.0436
8253,0.0002,0.0199,0.0310,0.0077,0.0014,0.0145,0.0000,0.0000,0.0000,0.1555,0.0258,0.0039,0.0432,0.0432,0.0186,0.0993
8254,0.0054,0.0105,0.0344,0.0250,0.0465,0.0396,0.0000,0.0000,0.0000,0.1902,0.0127,0.0000,0.1131,0.0391,0.1159,0.0574
8255,0.0000,0.0002,0.0035,0.0078,0.0079,0.0039,0.0000,0.0000,0.0000,0.0000,0.0079,0.0010,0.0372,0.0339,0.0204,0.0605
8256,0.0031,0.0127,0.0176,0.0152,0.0199,0.0078,0.0000,0.0000,0.0000,0.0000,0.0046,0.0001,0.0248,0.0455,0.0122,0.0668
8257,0.0002,0.0009,0.0073,0.0147,0.0159,0.0004,0.0000,0.0000,0.0000,0.0000,0.0075,0.0033,0.0214,0.0261,0.0044,0.0863
8258,0.0055,0.0026,0.0136,0.0410,0.0169,0.0029,0.0000,0.0000,0.0000,0.2468,0.0254,0.0117,0.0607,0.0605,0.0552,0.1266
8259,0.0024,0.0034,0.0107,0.0067,0.0007,0.0033,0.0000,0.0000,0.0000,0.2176,0.0094,0.0321,0.0645,0.0751,0.0673,0.0880
8260,0.0038,0.0076,0.0116,0.0013,0.0037,0.0107,0.0000,0.0000,0.0000,0.0000,0.0066,0.0026,0.0234,0.0478,0.0115,0.0690
8261,0.0007,0.0019,0.0043,0.0005,0.0005,0.0331,0.0000,0.0000,0.0000,0.0000,0.0338,0.0184,0.0459,0.0484,0.0320,0.0545
8262,0.0008,0.0047,0.0071,0.0120,0.0016,0.0475,0.0000,0.0000,0.0000,0.0000,0.0169,0.0034,0.0623,0.1290,0.0380,0.1324
8263,0.0016,0.0024,0.0032,0.0030,0.0072,0.0121,0.0000,0.0000,0.0000,0.0000,0.0032,0.0028,0.0415,0.0494,0.0226,0.0905
8264,0.0008,0.0001,0.0002,0.0116,0.0045,0.0036,0.0000,0.0000,0.0000,0.0000,0.0226,0.0024,0.0567,0.0490,0.0273,0.0718
8265,0.0005,0.0006,0.0008,0.0051,0.0064,0.0034,0.0000,0.0000,0.0000,0.0000,0.0079,0.0079,0.0707,0.0800,0.0264,0.0957
8266,0.0005,0.0021,0.0000,0.0489,0.0193,0.0377,0.0000,0.0000,0.0000,0.0000,0.0024,0.0064,0.1107,0.0520,0.0526,0.0966
8267,0.0000,0.0115,0.0078,0.0038,0.0008,0.0165,0.0000,0.0000,0.0000,0.0000,0.0093,0.0005,0.0383,0.0864,0.0461,0.1317
8268,0.0003,0.0001,0.0000,0.0086,0.0032,0.0062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0120,0.0671,0.0338,0.0325,0.1160
8269,0.0000,0.0002,0.0005,0.0225,0.0039,0.0053,0.0000,0.0000,0.0000,0.0000,0.0053,0.0218,0.0845,0.0281,0.0415,0.1181
8270,0.0049,0.0025,0.0014,0.0136,0.0005,0.0046,0.0000,0.0000,0.0000,0.0000,0.0103,0.0100,0.0643,0.0435,0.0152,0.0817
8271,0.0015,0.0008,0.0001,0.0042,0.0063,0.0016,0.0000,0.0000,0.0000,0.0000,0.0015,0.0004,0.0874,0.0215,0.0322,0.1587
8272,0.0031,0.0016,0.0012,0.0124,0.0122,0.0004,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.1036,0.0494,0.0721,0.1474
8273,0.0007,0.0011,0.0002,0.0035,0.0119,0.0030,0.0000,0.0000,0.0000,0.0000,0.0247,0.0037,0.0744,0.0273,0.0387,0.1812
8274,0.0040,0.0006,0.0006,0.0031,0.0087,0.0127,0.0000,0.0000,0.0000,0.0000,0.0125,0.0055,0.0875,0.0807,0.0399,0.0863
8275,0.0039,0.0027,0.0046,0.0056,0.0047,0.0021,0.0000,0.0000,0.0000,0.0000,0.0038,0.0097,0.0363,0.0411,0.0215,0.0478
8276,0.0010,0.0011,0.0001,0.0136,0.0022,0.0068,0.0000,0.0000,0.0000,0.0000,0.0011,0.0005,0.1104,0.0747,0.0511,0.1974
8277,0.0022,0.0013,0.0053,0.0028,0.0085,0.0110,0.0000,0.0000,0.0000,0.0000,0.0147,0.0001,0.0486,0.0234,0.0387,0.1164
8278,0.0002,0.0004,0.0026,0.0065,0.0135,0.0139,0.0000,0.0000,0.0000,0.0000,0.0030,0.0056,0.1378,0.0307,0.0600,0.1473
8279,0.0008,0.0006,0.0001,0.0042,0.0079,0.0046,0.0000,0.0000,0.0000,0.0000,0.0008,0.0031,0.0887,0.0832,0.0439,0.1516
8280,0.0047,0.0022,0.0058,0.0021,0.0000,0.0027,0.0000,0.0000,0.0000,0.0000,0.0202,0.0121,0.0846,0.0226,0.0617,0.1408
8281,0.0001,0.0001,0.0001,0.0233,0.0018,0.0012,0.0000,0.0000,0.0000,0.0000,0.0034,0.0017,0.1285,0.0354,0.0729,0.1599
8282,0.0004,0.0007,0.0007,0.0214,0.0089,0.0095,0.0000,0.0000,0.0000,0.0000,0.0187,0.0075,0.1048,0.0319,0.0882,0.1322
8283,0.0005,0.0006,0.0003,0.0189,0.0013,0.0028,0.0000,0.0000,0.0000,0.0000,0.0015,0.0017,0.1535,0.0383,0.0871,0.1851
8284,0.0004,0.0003,0.0001,0.0019,0.0061,0.0011,0.0000,0.0000,0.0000,0.0000,0.0004,0.0002,0.1260,0.0355,0.0750,0.1688
8285,0.0029,0.0013,0.0010,0.0242,0.0167,0.0051,0.0000,0.0000,0.0000,0.0000,0.0025,0.0028,0.0776,0.0199,0.0374,0.0997
8286,0.0011,0.0000,0.0010,0.0177,0.0020,0.0070,0.0000,0.0000,0.0000,0.0000,0.0021,0.0026,0.1042,0.0682,0.0871,0.1222
8287,0.0011,0.0015,0.0034,0.0116,0.0049,0.0236,0.0000,0.0000,0.0000,0.0000,0.0120,0.0006,0.1211,0.1072,0.0652,0.1772
8288,0.0004,0.0015,0.0002,0.0023,0.0096,0.0105,0.0000,0.0000,0.0000,0.0000,0.0132,0.0008,0.1246,0.0284,0.0681,0.1521
8289,0.0008,0.0004,0.0020,0.0051,0.0007,0.0010,0.0000,0.0000,0.0000,0.0000,0.0058,0.0010,0.0497,0.0257,0.0314,0.0803
8290,0.0017,0.0009,0.0029,0.0014,0.0036,0.0030,0.0000,0.0000,0.0000,0.0000,0.0037,0.0009,0.0938,0.0273,0.0809,0.1655
8291,0.0006,0.0000,0.0007,0.0148,0.0023,0.0114,0.0000,0.0000,0.0000,0.0000,0.0030,0.0021,0.0990,0.0679,0.0429,0.1551
8292,0.0001,0.0005,0.0013,0.0333,0.0013,0.0041,0.0000,0.0000,0.0000,0.0000,0.0057,0.0004,0.1024,0.0332,0.0419,0.1554
8293,0.0000,0.0031,0.0010,0.0111,0.0019,0.0040,0.0000,0.0000,0.0000,0.0000,0.0064,0.0049,0.0816,0.0332,0.0483,0.1268
8294,0.0015,0.0000,0.0000,0.0119,0.0027,0.0020,0.0000,0.0000,0.0000,0.0000,0.0028,0.0060,0.0391,0.0469,0.0316,0.1109
8295,0.0001,0.0006,0.0000,0.0031,0.0249,0.0089,0.0000,0.0000,0.0000,0.0000,0.0249,0.0016,0.1148,0.0678,0.0398,0.1004
8296,0.0028,0.0066,0.0078,0.0161,0.0118,0.0159,0.0000,0.0000,0.0000,0.2786,0.0055,0.0044,0.1602,0.1036,0.0941,0.1842
8297,0.0012,0.0000,0.0000,0.0220,0.0031,0.0047,0.0000,0.0000,0.0000,0.2145,0.0027,0.0025,0.1345,0.0513,0.0563,0.1840
8298,0.0013,0.0009,0.0000,0.0127,0.0140,0.0327,0.0000,0.0000,0.0000,0.0000,0.0131,0.0064,0.1182,0.0358,0.0462,0.1010
8299,0.0003,0.0016,0.0019,0.0181,0.0033,0.0238,0.0000,0.0000,0.0000,0.0000,0.0190,0.0010,0.0708,0.0693,0.0341,0.0962
8300,0.0011,0.0001,0.0059,0.0007,0.0027,0.0102,0.0000,0.0000,0.0000,0.0000,0.0047,0.0045,0.0525,0.0376,0.0306,0.0807
8301,0.0004,0.0004,0.0017,0.0006,0.0065,0.0085,0.0000,0.0000,0.0000,0.2119,0.0296,0.0093,0.1052,0.1150,0.1228,0.1577
8302,0.0007,0.0037,0.0030,0.0025,0.0242,0.0035,0.0000,0.0000,0.0000,0.0000,0.0019,0.0002,0.0537,0.0597,0.0371,0.0893
8303,0.0003,0.0002,0.0005,0.0146,0.0088,0.0020,0.0000,0.0000,0.0000,0.2185,0.0054,0.0011,0.1333,0.0338,0.0393,0.2032
8304,0.0000,0.0000,0.0004,0.0097,0.0012,0.0223,0.0000,0.0000,0.0000,0.0000,0.0007,0.0002,0.0893,0.0835,0.0954,0.1612
8305,0.0003,0.0037,0.0026,0.0092,0.0047,0.0074,0.0000,0.0000,0.0000,0.0000,0.0021,0.0001,0.1097,0.0270,0.0586,0.1985
8306,0.0000,0.0009,0.0010,0.0291,0.0029,0.0066,0.0000,0.0000,0.0000,0.2068,0.0344,0.0094,0.1123,0.1221,0.0591,0.1677
8307,0.0026,0.0017,0.0065,0.0020,0.0114,0.0009,0.0000,0.0000,0.0000,0.0000,0.0089,0.0051,0.0916,0.0302,0.0550,0.1061
8308,0.0063,0.0032,0.0088,0.0031,0.0017,0.0070,0.0000,0.0000,0.0000,0.1765,0.0131,0.0099,0.0941,0.0487,0.0570,0.1194
8309,0.0001,0.0000,0.0000,0.0220,0.0027,0.0022,0.0000,0.0000,0.0000,0.0000,0.0183,0.0061,0.0570,0.0600,0.0141,0.0871
8310,0.0001,0.0003,0.0086,0.0112,0.0018,0.0048,0.0000,0.0000,0.0000,0.2142,0.0018,0.0011,0.1065,0.0819,0.0663,0.1464
8311,0.0045,0.0047,0.0084,0.0184,0.0183,0.0098,0.0000,0.0000,0.0000,0.1827,0.0359,0.0001,0.1004,0.0715,0.0724,0.1454
8312,0.0003,0.0001,0.0011,0.0129,0.0021,0.0111,0.0000,0.0000,0.0000,0.0000,0.0074,0.0031,0.0390,0.0318,0.0064,0.0934
8313,0.0008,0.0002,0.0010,0.0080,0.0083,0.0163,0.0000,0.0000,0.0000,0.0000,0.0033,0.0031,0.0682,0.0603,0.0794,0.1013
8314,0.0000,0.0005,0.0001,0.0180,0.0033,0.0102,0.0000,0.0000,0.0000,0.0000,0.0033,0.0035,0.0437,0.0484,0.0197,0.0694
8315,0.0011,0.0037,0.0002,0.0097,0.0062,0.0049,0.0000,0.0000,0.0000,0.0000,0.0097,0.0001,0.0580,0.0254,0.0272,0.1662
8316,0.0083,0.0096,0.0073,0.0137,0.0034,0.0333,0.0000,0.0000,0.0000,0.2192,0.0087,0.0032,0.0855,0.0899,0.0403,0.1510
8317,0.0006,0.0009,0.0003,0.0078,0.0005,0.0130,0.0000,0.0000,0.0000,0.0000,0.0086,0.0096,0.0369,0.0337,0.0131,0.1019
8318,0.0004,0.0001,0.0017,0.0180,0.0072,0.0427,0.0000,0.0000,0.0000,0.0000,0.0100,0.0055,0.0642,0.0152,0.0258,0.0766
8319,0.0018,0.0016,0.0014,0.0083,0.0026,0.0026,0.0000,0.0000,0.0000,0.0000,0.0053,0.0004,0.0672,0.0513,0.0201,0.1943
8320,0.0000,0.0005,0.0001,0.0138,0.0080,0.0096,0.0000,0.0000,0.0000,0.0000,0.0025,0.0005,0.1018,0.0630,0.1137,0.1507
8321,0.0008,0.0016,0.0011,0.0016,0.0021,0.0180,0.0000,0.0000,0.0000,0.0000,0.0012,0.0008,0.1215,0.0450,0.0635,0.1746
8322,0.0007,0.0000,0.0033,0.0034,0.0014,0.0057,0.0000,0.0000,0.0000,0.0000,0.0016,0.0012,0.0686,0.0458,0.0313,0.1333
8323,0.0000,0.0005,0.0016,0.0034,0.0051,0.0035,0.0000,0.0000,0.0000,0.0000,0.0073,0.0005,0.0723,0.0160,0.0240,0.1137
8324,0.0000,0.0000,0.0003,0.0047,0.0011,0.0109,0.0000,0.0000,0.0000,0.0000,0.0063,0.0008,0.0891,0.0996,0.0860,0.0829
8325,0.0054,0.0051,0.0065,0.0037,0.0209,0.0264,0.0000,0.0000,0.0000,0.0000,0.0109,0.0010,0.0260,0.0265,0.0138,0.0800
8326,0.0014,0.0005,0.0008,0.0062,0.0024,0.0086,0.0000,0.0000,0.0000,0.0000,0.0107,0.0060,0.0617,0.0305,0.0173,0.0663
8327,0.0062,0.0038,0.0115,0.0021,0.0052,0.0205,0.0000,0.0000,0.0000,0.0000,0.0059,0.0077,0.0597,0.0460,0.0161,0.0726
8328,0.0088,0.0080,0.0278,0.0165,0.0073,0.0024,0.0000,0.0000,0.0000,0.2442,0.0152,0.0002,0.0519,0.0237,0.0240,0.1626
8329,0.0058,0.0120,0.0224,0.0207,0.0174,0.0045,0.0000,0.0000,0.0000,0.1618,0.0316,0.0118,0.0118,0.0197,0.0181,0.0977
8330,0.0189,0.0208,0.0475,0.0153,0.0111,0.0035,0.0000,0.0000,0.0000,0.2240,0.0337,0.0046,0.0760,0.0656,0.0459,0.1044
8331,0.0036,0.0085,0.0189,0.0076,0.0257,0.0044,0.0000,0.0000,0.0000,0.0000,0.0048,0.0014,0.0409,0.0664,0.0062,0.0806
8332,0.0030,0.0001,0.0196,0.0091,0.0130,0.0292,0.0000,0.0000,0.0000,0.1650,0.0057,0.0038,0.0702,0.0415,0.0295,0.0867
8333,0.0067,0.0081,0.0232,0.0156,0.0227,0.0119,0.0000,0.0000,0.0000,0.0000,0.0332,0.0176,0.0360,0.0577,0.0052,0.0697
8334,0.0083,0.0014,0.0145,0.0058,0.0036,0.0237,0.0000,0.0000,0.0000,0.2120,0.0376,0.0063,0.0434,0.0510,0.0322,0.1233
8335,0.0034,0.0002,0.0069,0.0103,0.0072,0.0362,0.0000,0.0000,0.0000,0.2700,0.0168,0.0296,0.0666,0.0675,0.0625,0.1086
8336,0.0068,0.0162,0.0214,0.0076,0.0076,0.0049,0.0000,0.0000,0.0000,0.2303,0.0082,0.0067,0.0301,0.0479,0.0358,0.1219
8337,0.0054,0.0011,0.0029,0.0047,0.0021,0.0030,0.0000,0.0000,0.0000,0.0000,0.0170,0.0024,0.0387,0.0540,0.0029,0.0685
8338,0.0000,0.0007,0.0056,0.0138,0.0075,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0015,0.0320,0.0345,0.0399,0.1857
8339,0.0003,0.0011,0.0028,0.0144,0.0078,0.0049,0.0000,0.0000,0.0000,0.0000,0.0119,0.0144,0.0818,0.0139,0.0214,0.1215
8340,0.0052,0.0050,0.0274,0.0131,0.0053,0.0420,0.0000,0.0000,0.0000,0.1590,0.0104,0.0126,0.0122,0.0083,0.0106,0.0783
8341,0.0052,0.0043,0.0118,0.0053,0.0016,0.0107,0.0000,0.0000,0.0000,0.1338,0.0037,0.0024,0.0219,0.0284,0.0054,0.0712
8342,0.0061,0.0243,0.0372,0.0134,0.0090,0.0306,0.0000,0.0000,0.0000,0.1869,0.0035,0.0034,0.0388,0.0378,0.0203,0.0458
8343,0.0123,0.0043,0.0358,0.0083,0.0068,0.0288,0.0000,0.0000,0.0000,0.1591,0.0118,0.0058,0.0257,0.0284,0.0133,0.0912
8344,0.0113,0.0076,0.0152,0.0181,0.0122,0.0392,0.0000,0.0000,0.0000,0.0000,0.0147,0.0020,0.0198,0.0505,0.0115,0.0732
8345,0.0158,0.0158,0.0190,0.0139,0.0207,0.0177,0.0000,0.0000,0.0000,0.0000,0.0034,0.0000,0.0283,0.0165,0.0126,0.1214
8346,0.0080,0.0003,0.0371,0.0159,0.0179,0.0039,0.0000,0.0000,0.0000,0.1972,0.0065,0.0002,0.0327,0.0224,0.0185,0.1169
8347,0.0062,0.0065,0.0211,0.0198,0.0023,0.0079,0.0000,0.0000,0.0000,0.1973,0.0374,0.0126,0.0497,0.0379,0.0264,0.0770
8348,0.0028,0.0000,0.0037,0.0029,0.0032,0.0195,0.0000,0.0000,0.0000,0.0000,0.0090,0.0089,0.0338,0.0302,0.0139,0.0760
8349,0.0048,0.0009,0.0232,0.0004,0.0351,0.0245,0.0000,0.0000,0.0000,0.1615,0.0052,0.0095,0.0429,0.0529,0.0240,0.0899
8350,0.0082,0.0031,0.0050,0.0053,0.0098,0.0112,0.0000,0.0000,0.0000,0.2454,0.0029,0.0003,0.0280,0.0431,0.0297,0.1727
8351,0.0008,0.0013,0.0006,0.0032,0.0010,0.0064,0.0000,0.0000,0.0000,0.0000,0.0070,0.0014,0.0424,0.0287,0.0138,0.0960
8352,0.0046,0.0016,0.0091,0.0027,0.0019,0.0096,0.0000,0.0000,0.0000,0.0000,0.0185,0.0019,0.0338,0.0739,0.0183,0.1036
8353,0.0010,0.0000,0.0006,0.0004,0.0005,0.0087,0.0000,0.0000,0.0000,0.0000,0.0081,0.0064,0.0700,0.1196,0.0287,0.0894
8354,0.0010,0.0104,0.0288,0.0120,0.0300,0.0277,0.0000,0.0000,0.0000,0.2405,0.0139,0.0134,0.0348,0.0454,0.0491,0.1228
8355,0.0006,0.0001,0.0000,0.0078,0.0092,0.0101,0.0000,0.0000,0.0000,0.0000,0.0064,0.0061,0.0508,0.0288,0.0163,0.1199
8356,0.0016,0.0029,0.0005,0.0127,0.0054,0.0316,0.0000,0.0000,0.0000,0.0000,0.0230,0.0000,0.0699,0.1090,0.0187,0.1053
8357,0.0006,0.0067,0.0125,0.0018,0.0040,0.0112,0.0000,0.0000,0.0000,0.0000,0.0060,0.0005,0.0274,0.0429,0.0308,0.1638
8358,0.0026,0.0004,0.0009,0.0159,0.0046,0.0107,0.0000,0.0000,0.0000,0.0000,0.0171,0.0001,0.0774,0.0275,0.0248,0.1324
8359,0.0022,0.0004,0.0018,0.0224,0.0056,0.0229,0.0000,0.0000,0.0000,0.0000,0.0017,0.0004,0.0504,0.0258,0.0207,0.1528
8360,0.0000,0.0024,0.0038,0.0154,0.0190,0.0051,0.0000,0.0000,0.0000,0.0000,0.0460,0.0012,0.0898,0.0344,0.0482,0.1093
8361,0.0037,0.0017,0.0062,0.0162,0.0022,0.0124,0.0000,0.0000,0.0000,0.0000,0.0005,0.0018,0.0459,0.0820,0.0162,0.1162
8362,0.0002,0.0010,0.0000,0.0028,0.0028,0.0084,0.0000,0.0000,0.0000,0.0000,0.0052,0.0092,0.0936,0.1173,0.0887,0.1106
8363,0.0001,0.0009,0.0000,0.0083,0.0036,0.0007,0.0000,0.0000,0.0000,0.0000,0.0057,0.0003,0.0578,0.0129,0.0173,0.1059
