generation,avg_fitness,max_fitness,signals_emitted,iconicity,mutual_info,jsd_no_pred,jsd_pred,silence_corr,sender_fit_corr,traj_fluct_ratio,receiver_fit_corr,response_fit_corr,silence_onset_jsd,silence_move_delta
6494,30.0,96.0,920,-0.0348,0.0022,0.1538,0.4860,-0.4625,0.0000,0.0000,0.5300,0.0000,0.0000,0.0000
6495,26.6,79.0,1027,-0.0253,0.0039,0.1083,0.5791,-0.3750,0.0000,0.0000,0.5089,0.0000,0.0000,0.0000
6496,22.3,68.0,720,-0.0153,0.0129,0.1481,0.5424,-0.3382,0.0000,0.0000,0.5495,0.0000,0.0000,0.0000
6497,20.5,47.0,702,-0.0484,0.0116,0.1323,0.3526,-0.3642,0.0000,0.0000,0.4879,0.0000,0.0000,0.0000
6498,22.3,58.0,720,-0.0528,0.0096,0.1179,0.5649,-0.3356,0.0000,0.0000,0.5097,0.0000,0.0000,0.0000
6499,23.8,69.0,891,-0.0303,0.0029,0.0779,0.4395,-0.4010,0.0000,0.0000,0.5403,0.0000,0.0000,0.0000
6500,19.7,60.0,696,-0.0517,0.0027,0.1023,0.5515,-0.4409,0.0000,0.0000,0.5718,0.0000,0.0000,0.0000
6501,27.1,75.0,1059,-0.0255,0.0014,0.0916,0.4797,-0.3177,0.0000,0.0000,0.5992,0.0000,0.0000,0.0000
6502,21.7,55.0,840,-0.0571,0.0056,0.0901,0.5700,-0.2071,0.0000,0.0000,0.5712,0.0000,0.0000,0.0000
6503,28.0,85.0,1124,-0.0214,0.0038,0.0512,0.5341,-0.3552,0.0000,0.0000,0.5420,0.0000,0.0000,0.0000
6504,28.0,90.0,1002,-0.0190,0.0008,0.0825,0.5470,-0.3102,0.0000,0.0000,0.6050,0.0000,0.0000,0.0000
6505,26.9,69.0,972,-0.0144,0.0021,0.0695,0.5688,-0.2689,0.0000,0.0000,0.5353,0.0000,0.0000,0.0000
6506,24.6,65.0,959,-0.0318,0.0056,0.0905,0.4228,-0.4168,-0.2396,0.0000,0.5269,0.0000,0.0000,0.0000
6507,21.0,47.0,759,-0.0448,0.0111,0.0718,0.5237,-0.3237,0.0000,0.0000,0.5950,0.0000,0.0000,0.0000
6508,36.5,70.0,1384,-0.0347,0.0035,0.0836,0.5663,-0.3341,0.0000,0.0000,0.6451,0.0000,0.0000,0.0000
6509,21.3,61.0,752,-0.0479,0.0031,0.0938,0.4540,-0.4939,0.0000,0.0000,0.5268,0.0000,0.0000,0.0000
6510,22.4,78.0,827,-0.0314,0.0020,0.0892,0.4681,-0.3521,0.0000,0.0000,0.4640,0.0000,0.0000,0.0000
6511,38.1,93.0,1340,-0.0358,0.0035,0.1476,0.5027,-0.3702,0.0000,0.0000,0.6318,0.0000,0.0000,0.0000
6512,23.2,66.0,803,-0.0448,0.0067,0.1261,0.5666,-0.3477,0.0000,0.0000,0.5812,0.0000,0.0000,0.0000
6513,26.5,86.0,860,-0.0267,0.0057,0.2472,0.6086,-0.0960,0.0000,0.0000,0.4546,0.0000,0.0000,0.0000
6514,26.2,77.0,868,-0.0369,0.0050,0.2254,0.4612,-0.3651,0.0000,0.0000,0.5519,0.0000,0.0000,0.0000
6515,22.2,65.0,845,-0.0414,0.0069,0.2133,0.5979,-0.0291,0.0000,0.0000,0.5827,0.0000,0.0000,0.0000
6516,20.9,77.0,754,-0.0385,0.0078,0.1273,0.5030,-0.3839,0.0000,0.0000,0.5281,0.0000,0.0000,0.0000
6517,25.0,83.0,872,-0.0424,0.0043,0.1550,0.6115,-0.4927,0.0000,0.0000,0.4796,0.0000,0.0000,0.0000
6518,21.2,52.0,796,-0.0427,0.0041,0.2082,0.6106,-0.2171,0.0000,0.0000,0.4746,0.0000,0.0000,0.0000
6519,26.3,64.0,854,-0.0328,0.0071,0.2011,0.6157,-0.4871,0.0000,0.0000,0.4897,0.0000,0.0000,0.0000
6520,24.6,73.0,840,-0.0248,0.0043,0.1872,0.4272,-0.4001,0.0137,0.0000,0.4905,0.0000,0.0000,0.0000
6521,24.7,63.0,854,-0.0498,0.0036,0.1524,0.5168,-0.4804,-0.1736,0.0000,0.5051,0.0000,0.0000,0.0000
6522,24.0,55.0,723,-0.0429,0.0038,0.2806,0.5946,-0.4744,0.0000,0.0000,0.5778,0.0000,0.0000,0.0000
6523,28.1,74.0,978,-0.0470,0.0021,0.1716,0.4691,-0.4476,0.0000,0.0000,0.5470,0.0000,0.0000,0.0000
6524,22.2,59.0,734,-0.0354,0.0025,0.1555,0.5932,-0.2346,0.0000,0.0000,0.5358,0.0000,0.0000,0.0000
6525,23.3,73.0,737,-0.0461,0.0079,0.1983,0.5713,-0.3685,0.0000,0.0000,0.5362,0.0000,0.0000,0.0000
6526,34.9,103.0,1267,-0.0331,0.0016,0.1159,0.5989,-0.2903,0.0000,0.0000,0.5373,0.0000,0.0000,0.0000
6527,26.0,78.0,1009,-0.0258,0.0076,0.1850,0.4628,-0.3224,0.0000,0.0000,0.5348,0.0000,0.0000,0.0000
6528,24.5,66.0,797,-0.0439,0.0037,0.1865,0.4464,-0.3217,0.0000,0.0000,0.5292,0.0000,0.0000,0.0000
6529,36.3,74.0,1372,-0.0219,0.0007,0.1992,0.5851,-0.3211,0.0000,0.0000,0.5923,0.0000,0.0000,0.0000
6530,19.4,43.0,729,-0.0233,0.0094,0.1115,0.6161,-0.2039,0.0000,0.0000,0.6308,0.0000,0.0000,0.0000
6531,19.1,46.0,669,-0.0269,0.0062,0.3158,0.4982,-0.0025,0.0000,0.0000,0.6081,0.0000,0.0000,0.0000
6532,31.6,95.0,1108,-0.0316,0.0015,0.2380,0.5887,-0.3724,0.0000,0.0000,0.5656,0.0000,0.0000,0.0000
6533,29.2,74.0,1030,-0.0320,0.0005,0.1998,0.6301,-0.3872,0.0000,0.0000,0.5525,0.0000,0.0000,0.0000
6534,44.4,93.0,1582,-0.0190,0.0017,0.1589,0.4400,-0.2866,0.0000,0.0000,0.5596,0.0000,0.0000,0.0000
6535,26.5,73.0,911,-0.0382,0.0049,0.1818,0.2975,-0.3820,0.1450,0.0000,0.5179,0.0000,0.0000,0.0000
6536,36.3,83.0,1361,-0.0125,0.0024,0.1322,0.4969,-0.3981,0.0000,0.0000,0.5650,0.0000,0.0000,0.0000
6537,23.1,56.0,758,-0.0343,0.0053,0.1892,0.3846,-0.4363,0.0000,0.0000,0.5280,0.0000,0.0000,0.0000
6538,19.0,61.0,670,-0.0403,0.0045,0.2336,0.5645,-0.4262,0.0000,0.0000,0.5331,0.0000,0.0000,0.0000
6539,32.0,73.0,1053,-0.0302,0.0035,0.1919,0.3541,-0.3970,-0.0891,0.0000,0.5226,0.0000,0.0000,0.0000
6540,26.0,70.0,930,-0.0484,0.0050,0.1755,0.6352,-0.2137,0.0000,0.0000,0.5491,0.0000,0.0000,0.0000
6541,25.4,63.0,801,-0.0262,0.0049,0.1905,0.5260,-0.4186,0.0000,0.0000,0.5976,0.0000,0.0000,0.0000
6542,34.0,92.0,1209,-0.0279,0.0026,0.1887,0.5375,-0.4187,0.0152,0.0000,0.5764,0.0000,0.0000,0.0000
6543,29.3,84.0,1017,-0.0403,0.0038,0.2057,0.5883,-0.3112,0.0000,0.0000,0.5461,0.0000,0.0000,0.0000
6544,19.1,53.0,687,-0.0404,0.0130,0.1815,0.4798,-0.4238,-0.0357,0.0000,0.4130,0.0000,0.0000,0.0000
6545,25.7,71.0,984,-0.0376,0.0030,0.2024,0.5716,-0.3728,0.0000,0.0000,0.5389,0.0000,0.0000,0.0000
6546,18.4,83.0,673,-0.0446,0.0131,0.1756,0.5718,-0.4304,0.0000,0.0000,0.4388,0.0000,0.0000,0.0000
6547,20.4,61.0,719,-0.0348,0.0088,0.1399,0.5530,-0.5716,0.0000,0.0000,0.5113,0.0000,0.0000,0.0000
6548,20.9,57.0,692,-0.0459,0.0096,0.1806,0.3980,-0.2076,0.0647,0.0000,0.5526,0.0000,0.0000,0.0000
6549,23.9,76.0,875,-0.0429,0.0037,0.1644,0.5319,-0.4407,-0.0156,0.0000,0.5100,0.0000,0.0000,0.0000
6550,35.4,95.0,1238,-0.0176,0.0043,0.1966,0.6062,-0.2982,0.1378,0.0000,0.5827,0.0000,0.0000,0.0000
6551,23.7,58.0,759,-0.0395,0.0025,0.2244,0.5923,-0.5025,0.0000,0.0000,0.5454,0.0000,0.0000,0.0000
6552,23.9,81.0,785,-0.0382,0.0022,0.2018,0.6141,-0.3819,0.0000,0.0000,0.4860,0.0000,0.0000,0.0000
6553,29.7,91.0,1055,-0.0328,0.0050,0.1674,0.6252,-0.4643,-0.3002,0.0000,0.5894,0.0000,0.0000,0.0000
6554,24.6,70.0,771,-0.0423,0.0033,0.1973,0.6056,-0.4933,-0.2150,0.0000,0.5435,0.0000,0.0000,0.0000
6555,27.8,84.0,984,-0.0334,0.0086,0.1271,0.4280,-0.3504,-0.3918,0.0000,0.5137,0.0000,0.0000,0.0000
6556,33.2,94.0,1206,-0.0323,0.0045,0.1758,0.6090,-0.3860,0.0000,0.0000,0.5448,0.0000,0.0000,0.0000
6557,32.0,77.0,1123,-0.0364,0.0008,0.1191,0.4291,-0.4938,-0.2068,0.0000,0.5201,0.0000,0.0000,0.0000
6558,22.4,70.0,785,-0.0405,0.0052,0.1197,0.3857,-0.2978,0.0037,0.0000,0.5262,0.0000,0.0000,0.0000
6559,20.1,44.0,704,-0.0327,0.0016,0.1269,0.5799,-0.4194,0.0000,0.0000,0.5989,0.0000,0.0000,0.0000
6560,32.5,111.0,1102,-0.0172,0.0027,0.1431,0.5723,-0.3564,0.0000,0.0000,0.4560,0.0000,0.0000,0.0000
6561,20.4,51.0,821,-0.0536,0.0053,0.1310,0.5505,-0.4123,0.0000,0.0000,0.5166,0.0000,0.0000,0.0000
6562,25.7,72.0,1025,-0.0361,0.0033,0.1016,0.5913,-0.4951,0.0000,0.0000,0.5791,0.0000,0.0000,0.0000
6563,23.3,62.0,818,-0.0403,0.0060,0.1353,0.5812,-0.3018,0.0000,0.0000,0.5633,0.0000,0.0000,0.0000
6564,28.0,68.0,1020,-0.0359,0.0084,0.1562,0.3040,-0.3437,-0.1703,0.0000,0.5813,0.0000,0.0000,0.0000
6565,21.1,73.0,715,-0.0392,0.0029,0.1501,0.5818,-0.3950,0.0000,0.0000,0.4806,0.0000,0.0000,0.0000
6566,19.9,55.0,823,-0.0507,0.0102,0.1561,0.3474,-0.3843,-0.0550,0.0000,0.4757,0.0000,0.0000,0.0000
6567,20.4,63.0,778,-0.0617,0.0098,0.1368,0.4626,-0.4479,0.0000,0.0000,0.5105,0.0000,0.0000,0.0000
6568,19.5,54.0,766,-0.0607,0.0057,0.0844,0.5921,-0.2541,-0.2099,0.0000,0.6043,0.0000,0.0000,0.0000
6569,32.4,67.0,1204,-0.0343,0.0022,0.1607,0.5021,-0.3567,0.1133,0.0000,0.5762,0.0000,0.0000,0.0000
6570,23.8,68.0,830,-0.0369,0.0031,0.1134,0.3239,-0.4535,-0.0636,0.0000,0.4818,0.0000,0.0000,0.0000
6571,23.9,97.0,777,-0.0360,0.0046,0.1047,0.4420,-0.4702,0.0000,0.0000,0.5381,0.0000,0.0000,0.0000
6572,24.2,72.0,831,-0.0517,0.0049,0.1371,0.5610,-0.3954,0.0000,0.0000,0.4626,0.0000,0.0000,0.0000
6573,26.9,70.0,1052,-0.0219,0.0017,0.1503,0.5308,-0.3469,0.0000,0.0000,0.5671,0.0000,0.0000,0.0000
6574,18.8,55.0,624,-0.0337,0.0008,0.0998,0.3836,-0.4805,0.0000,0.0000,0.5450,0.0000,0.0000,0.0000
6575,21.3,50.0,892,-0.0538,0.0006,0.1526,0.5928,-0.2927,0.0000,0.0000,0.5828,0.0000,0.0000,0.0000
6576,19.2,39.0,750,-0.0707,0.0066,0.1296,0.5016,-0.4391,0.0000,0.0000,0.5951,0.0000,0.0000,0.0000
6577,24.5,66.0,894,-0.0268,0.0031,0.1792,0.5725,-0.3844,0.0000,0.0000,0.5859,0.0000,0.0000,0.0000
6578,27.9,83.0,971,-0.0330,0.0029,0.1939,0.4286,-0.3788,0.0000,0.0000,0.5584,0.0000,0.0000,0.0000
6579,22.0,56.0,746,-0.0349,0.0056,0.1450,0.2649,-0.3856,0.0000,0.0000,0.4762,0.0000,0.0000,0.0000
6580,20.8,59.0,700,-0.0300,0.0016,0.1684,0.4253,-0.3500,0.0000,0.0000,0.6003,0.0000,0.0000,0.0000
6581,28.9,70.0,1014,-0.0422,0.0070,0.1711,0.4754,-0.3650,-0.0818,0.0000,0.4858,0.0000,0.0000,0.0000
6582,16.7,49.0,681,-0.0411,0.0098,0.1249,0.5333,-0.3367,0.0000,0.0000,0.5979,0.0000,0.0000,0.0000
6583,21.8,52.0,754,-0.0424,0.0010,0.1873,0.6020,-0.1456,0.0000,0.0000,0.6427,0.0000,0.0000,0.0000
6584,21.5,45.0,730,-0.0233,0.0062,0.1186,0.5814,-0.3512,0.0000,0.0000,0.4736,0.0000,0.0000,0.0000
6585,23.9,70.0,845,-0.0364,0.0021,0.1238,0.5077,-0.3795,-0.1004,0.0000,0.5344,0.0000,0.0000,0.0000
6586,21.4,59.0,747,-0.0147,0.0033,0.1187,0.5027,-0.4660,0.0000,0.0000,0.6080,0.0000,0.0000,0.0000
6587,19.1,54.0,716,-0.0360,0.0030,0.1148,0.5775,-0.4518,0.0778,0.0000,0.5614,0.0000,0.0000,0.0000
6588,41.0,108.0,1380,-0.0159,0.0067,0.1699,0.4132,-0.2725,0.0000,0.0000,0.5294,0.0000,0.0000,0.0000
6589,35.6,100.0,1269,-0.0221,0.0009,0.0881,0.5761,-0.2953,0.0000,0.0000,0.5691,0.0000,0.0000,0.0000
6590,21.4,53.0,756,-0.0542,0.0047,0.1087,0.5255,-0.3725,0.0000,0.0000,0.5380,0.0000,0.0000,0.0000
6591,21.5,69.0,734,-0.0300,0.0128,0.0994,0.5263,-0.3596,0.0000,0.0000,0.5811,0.0000,0.0000,0.0000
6592,22.2,56.0,878,-0.0353,0.0036,0.0925,0.5348,-0.4465,0.0000,0.0000,0.5942,0.0000,0.0000,0.0000
6593,33.7,77.0,1358,-0.0301,0.0012,0.0483,0.3891,-0.3112,-0.1753,0.0000,0.6015,0.0000,0.0000,0.0000
6594,22.4,68.0,724,-0.0387,0.0071,0.0748,0.5611,-0.3572,0.0000,0.0000,0.4747,0.0000,0.0000,0.0000
6595,18.1,57.0,748,-0.0575,0.0022,0.0587,0.5474,-0.5324,0.0000,0.0000,0.5593,0.0000,0.0000,0.0000
6596,24.5,86.0,915,-0.0387,0.0056,0.0919,0.5483,-0.2616,0.1759,0.0000,0.5703,0.0000,0.0000,0.0000
6597,21.4,56.0,779,-0.0513,0.0026,0.0263,0.4337,-0.3938,0.0000,0.0000,0.5760,0.0000,0.0000,0.0000
6598,21.8,50.0,798,-0.0301,0.0014,0.0910,0.5669,-0.0121,0.0000,0.0000,0.5244,0.0000,0.0000,0.0000
6599,25.8,79.0,996,-0.0294,0.0024,0.0888,0.5681,-0.5294,-0.1029,0.0000,0.5700,0.0000,0.0000,0.0000
6600,39.0,94.0,1498,-0.0350,0.0050,0.0849,0.5971,-0.3012,0.0377,0.0000,0.5313,0.0000,0.0000,0.0000
6601,20.4,48.0,840,-0.0444,0.0059,0.0770,0.5250,-0.4485,-0.3671,0.0000,0.5703,0.0000,0.0000,0.0000
6602,22.4,53.0,935,-0.0114,0.0024,0.1153,0.5483,-0.4308,0.0636,0.0000,0.5663,0.0000,0.0000,0.0000
6603,27.9,70.0,987,-0.0286,0.0021,0.1410,0.5959,-0.1865,-0.2282,0.0000,0.5396,0.0000,0.0000,0.0000
6604,21.6,58.0,781,-0.0490,0.0062,0.0877,0.5724,-0.4674,-0.0319,0.0000,0.5553,0.0000,0.0000,0.0000
6605,20.0,46.0,721,-0.0807,0.0115,0.0918,0.5407,-0.4265,-0.0083,0.0000,0.5641,0.0000,0.0000,0.0000
6606,36.9,89.0,1362,-0.0257,0.0036,0.0778,0.3412,-0.3097,-0.0584,0.0000,0.5720,0.0000,0.0000,0.0000
6607,25.1,72.0,984,-0.0224,0.0029,0.1703,0.4990,-0.3721,0.0000,0.0000,0.5666,0.0000,0.0000,0.0000
6608,25.1,53.0,789,-0.0281,0.0006,0.1060,0.5258,-0.4924,-0.2310,0.0000,0.5456,0.0000,0.0000,0.0000
6609,21.8,69.0,806,-0.0806,0.0027,0.1320,0.3470,-0.3414,0.0000,0.0000,0.5378,0.0000,0.0000,0.0000
6610,29.6,72.0,1147,-0.0193,0.0051,0.1006,0.5801,-0.4647,-0.2107,0.0000,0.5678,0.0000,0.0000,0.0000
6611,22.9,73.0,931,-0.0333,0.0011,0.0934,0.5753,-0.4686,0.0000,0.0000,0.5794,0.0000,0.0000,0.0000
6612,29.9,82.0,1305,-0.0330,0.0009,0.0352,0.2858,-0.2768,0.0000,0.0000,0.5984,0.0000,0.0000,0.0000
6613,23.9,65.0,799,-0.0413,0.0020,0.1298,0.4906,-0.4839,0.0000,0.0000,0.5731,0.0000,0.0000,0.0000
6614,32.5,78.0,1280,-0.0187,0.0037,0.0799,0.2043,-0.2562,0.0000,0.0000,0.5727,0.0000,0.0000,0.0000
6615,37.5,93.0,1537,-0.0264,0.0010,0.0789,0.4269,-0.1922,-0.1430,0.0000,0.5244,0.0000,0.0000,0.0000
6616,36.4,82.0,1347,-0.0274,0.0004,0.0815,0.4441,-0.2046,-0.0651,0.0000,0.5605,0.0000,0.0000,0.0000
6617,21.8,59.0,812,-0.0162,0.0024,0.0811,0.4820,-0.4269,-0.2014,0.0000,0.5901,0.0000,0.0000,0.0000
6618,18.5,55.0,708,-0.0488,0.0004,0.0628,0.3889,-0.4508,-0.4094,0.0000,0.5239,0.0000,0.0000,0.0000
6619,17.6,44.0,643,-0.0684,0.0012,0.0624,0.5434,0.0393,0.0000,0.0000,0.6049,0.0000,0.0000,0.0000
6620,28.7,82.0,1164,-0.0289,0.0027,0.1430,0.4686,-0.3916,-0.0325,0.0000,0.5680,0.0000,0.0000,0.0000
6621,23.5,58.0,887,-0.0395,0.0017,0.0885,0.3568,-0.3321,0.0000,0.0000,0.5767,0.0000,0.0000,0.0000
6622,26.6,69.0,1015,-0.0441,0.0027,0.1259,0.5493,-0.2528,0.0366,0.0000,0.4913,0.0000,0.0000,0.0000
6623,26.9,70.0,1020,-0.0392,0.0008,0.0850,0.5679,-0.4145,0.0000,0.0000,0.5884,0.0000,0.0000,0.0000
6624,22.3,50.0,837,-0.0624,0.0013,0.0936,0.2022,-0.4079,-0.0078,0.0000,0.5982,0.0000,0.0000,0.0000
6625,19.0,71.0,727,-0.0179,0.0078,0.0736,0.3428,-0.4275,-0.1597,0.0000,0.5401,0.0000,0.0000,0.0000
6626,22.5,45.0,738,-0.0407,0.0003,0.1412,0.4729,-0.4225,0.1384,0.0000,0.5779,0.0000,0.0000,0.0000
6627,25.4,70.0,1050,-0.0390,0.0084,0.1013,0.5049,-0.2784,0.0000,0.0000,0.5858,0.0000,0.0000,0.0000
6628,18.5,60.0,669,-0.0538,0.0002,0.0378,0.5471,-0.3739,0.0000,0.0000,0.4773,0.0000,0.0000,0.0000
6629,33.9,86.0,1356,-0.0346,0.0017,0.0904,0.2200,-0.2700,-0.2044,0.0000,0.5514,0.0000,0.0000,0.0000
6630,35.0,90.0,1270,-0.0181,0.0005,0.1288,0.4050,-0.3374,0.0000,0.0000,0.5373,0.0000,0.0000,0.0000
6631,31.2,82.0,1216,-0.0259,0.0018,0.0823,0.5607,-0.3614,-0.1549,0.0000,0.5577,0.0000,0.0000,0.0000
6632,22.2,58.0,804,-0.0418,0.0012,0.0894,0.4028,-0.1342,0.0325,0.0000,0.4968,0.0000,0.0000,0.0000
6633,21.6,56.0,775,-0.0420,0.0010,0.1174,0.4180,-0.4445,-0.0902,0.0000,0.5198,0.0000,0.0000,0.0000
6634,24.4,69.0,947,-0.0487,0.0018,0.0680,0.3965,-0.4270,-0.0401,0.0000,0.5188,0.0000,0.0000,0.0000
6635,23.8,49.0,809,-0.0636,0.0025,0.0796,0.5926,-0.0341,-0.0793,0.0000,0.6100,0.0000,0.0000,0.0000
6636,23.6,79.0,887,-0.0393,0.0015,0.2191,0.5896,-0.3055,-0.1247,0.0000,0.4889,0.0000,0.0000,0.0000
6637,19.8,53.0,760,-0.0320,0.0155,0.1707,0.5177,-0.5286,-0.1187,0.0000,0.4649,0.0000,0.0000,0.0000
6638,22.8,82.0,769,-0.0432,0.0083,0.1065,0.2914,-0.4644,-0.0841,0.0000,0.5182,0.0000,0.0000,0.0000
6639,32.9,79.0,1294,-0.0343,0.0048,0.1510,0.2771,-0.3758,-0.0839,0.0000,0.5922,0.0000,0.0000,0.0000
6640,25.2,82.0,905,-0.0325,0.0048,0.1474,0.4324,-0.4590,0.1261,0.0000,0.4727,0.0000,0.0000,0.0000
6641,28.1,68.0,966,-0.0160,0.0002,0.0926,0.3243,-0.4571,-0.0955,0.0000,0.5763,0.0000,0.0000,0.0000
6642,19.6,69.0,703,-0.0377,0.0011,0.1228,0.2238,-0.4129,-0.1941,0.0000,0.5039,0.0000,0.0000,0.0000
6643,25.9,74.0,880,-0.0362,0.0068,0.0891,0.5184,-0.4291,0.0294,0.0000,0.4958,0.0000,0.0000,0.0000
6644,29.6,69.0,1126,-0.0185,0.0017,0.1176,0.4321,-0.3256,0.1484,0.0000,0.5879,0.0000,0.0000,0.0000
6645,26.3,80.0,877,-0.0361,0.0024,0.1739,0.4326,-0.4692,0.0350,0.0000,0.4923,0.0000,0.0000,0.0000
6646,34.1,97.0,1358,-0.0327,0.0023,0.1071,0.4835,-0.3620,-0.0475,0.0000,0.4982,0.0000,0.0000,0.0000
6647,18.0,54.0,671,-0.0415,0.0148,0.1040,0.5663,-0.3354,-0.2618,0.0000,0.5555,0.0000,0.0000,0.0000
6648,28.5,72.0,1140,-0.0426,0.0044,0.1274,0.6291,-0.4356,0.1284,0.0000,0.5228,0.0000,0.0000,0.0000
6649,36.8,77.0,1395,-0.0279,0.0047,0.1294,0.3071,-0.4192,0.0716,0.0000,0.5742,0.0000,0.0000,0.0000
6650,25.6,67.0,967,-0.0442,0.0010,0.2184,0.2227,-0.4765,0.1260,0.0000,0.5827,0.0000,0.0000,0.0000
6651,27.5,97.0,937,-0.0343,0.0143,0.0913,0.2641,-0.4120,-0.1189,0.0000,0.5470,0.0000,0.0000,0.0000
6652,23.7,64.0,907,-0.0481,0.0013,0.1863,0.2803,-0.3529,-0.1097,0.0000,0.5091,0.0000,0.0000,0.0000
6653,27.3,68.0,1009,-0.0428,0.0017,0.1373,0.2579,-0.4651,-0.0548,0.0000,0.5459,0.0000,0.0000,0.0000
6654,19.4,43.0,689,-0.0192,0.0055,0.0757,0.3626,-0.1713,-0.1714,0.0000,0.6190,0.0000,0.0000,0.0000
6655,35.0,104.0,1228,-0.0333,0.0125,0.0587,0.2011,-0.4372,-0.0756,0.0000,0.5477,0.0000,0.0000,0.0000
6656,24.2,81.0,906,-0.0361,0.0041,0.0556,0.6176,-0.4192,0.2202,0.0000,0.5101,0.0000,0.0000,0.0000
6657,18.4,57.0,686,-0.0390,0.0118,0.0376,0.1955,-0.5078,0.1746,0.0000,0.5562,0.0000,0.0000,0.0000
6658,19.7,56.0,750,-0.0476,0.0084,0.0324,0.3415,-0.4522,-0.0331,0.0000,0.5652,0.0000,0.0000,0.0000
6659,21.4,53.0,878,-0.0326,0.0018,0.0550,0.5117,-0.3667,0.0418,0.0000,0.5236,0.0000,0.0000,0.0000
6660,30.1,87.0,1188,-0.0385,0.0026,0.0239,0.3215,-0.2334,0.1230,0.0000,0.5827,0.0000,0.0000,0.0000
6661,28.5,81.0,1039,-0.0344,0.0065,0.0201,0.2432,-0.3795,0.1687,0.0000,0.5302,0.0000,0.0000,0.0000
6662,21.9,53.0,790,-0.0489,0.0046,0.0372,0.6251,-0.2817,-0.3208,0.0000,0.5237,0.0000,0.0000,0.0000
6663,17.9,40.0,661,-0.0314,0.0054,0.0464,0.6394,-0.0729,0.1217,0.0000,0.5623,0.0000,0.0000,0.0000
6664,22.0,55.0,820,-0.0335,0.0030,0.1185,0.5512,-0.3118,-0.0854,0.0000,0.5224,0.0000,0.0000,0.0000
6665,23.6,68.0,878,-0.0451,0.0015,0.0209,0.3040,-0.4227,-0.3474,0.0000,0.5444,0.0000,0.0000,0.0000
6666,26.1,69.0,938,-0.0310,0.0030,0.0193,0.5120,-0.3909,-0.0866,0.0000,0.5035,0.0000,0.0000,0.0000
6667,19.9,52.0,680,-0.0585,0.0037,0.0132,0.4188,-0.3657,-0.2041,0.0000,0.5505,0.0000,0.0000,0.0000
6668,26.0,73.0,988,-0.0411,0.0018,0.0452,0.5726,-0.1990,-0.0401,0.0000,0.5405,0.0000,0.0000,0.0000
6669,22.2,64.0,803,-0.0460,0.0030,0.0936,0.6306,-0.4549,-0.1982,0.0000,0.5838,0.0000,0.0000,0.0000
6670,29.2,73.0,1046,-0.0374,0.0056,0.0647,0.3191,-0.3029,-0.0080,0.0000,0.5012,0.0000,0.0000,0.0000
6671,35.1,79.0,1331,-0.0421,0.0010,0.0744,0.2981,-0.4177,0.0333,0.0000,0.5833,0.0000,0.0000,0.0000
6672,20.2,54.0,695,-0.0333,0.0049,0.0644,0.6532,-0.4973,0.0292,0.0000,0.6041,0.0000,0.0000,0.0000
6673,22.2,61.0,836,-0.0233,0.0011,0.1243,0.3289,-0.3278,0.0920,0.0000,0.5310,0.0000,0.0000,0.0000
6674,19.3,53.0,766,-0.0363,0.0251,0.0965,0.4549,-0.4264,-0.4832,0.0000,0.6065,0.0000,0.0000,0.0000
6675,21.1,58.0,866,-0.0191,0.0105,0.0583,0.4916,-0.3250,0.0329,0.0000,0.5819,0.0000,0.0000,0.0000
6676,23.9,59.0,927,-0.0426,0.0014,0.1235,0.5997,-0.4920,0.0960,0.0000,0.5675,0.0000,0.0000,0.0000
6677,19.3,64.0,701,-0.0299,0.0010,0.0775,0.3334,-0.3725,-0.2758,0.0000,0.5341,0.0000,0.0000,0.0000
6678,16.5,49.0,591,-0.0182,0.0083,0.1086,0.4523,-0.4562,-0.0851,0.0000,0.5574,0.0000,0.0000,0.0000
6679,23.5,60.0,919,-0.0557,0.0019,0.1125,0.5403,-0.2937,-0.1053,0.0000,0.5972,0.0000,0.0000,0.0000
6680,22.5,77.0,746,-0.0366,0.0071,0.1032,0.6007,-0.4271,-0.3625,0.0000,0.5377,0.0000,0.0000,0.0000
6681,27.6,101.0,946,-0.0303,0.0008,0.1310,0.2901,-0.3883,-0.0825,0.0000,0.4457,0.0000,0.0000,0.0000
6682,18.1,51.0,688,-0.0453,0.0013,0.1116,0.2877,-0.1524,0.1674,0.0000,0.5477,0.0000,0.0000,0.0000
6683,29.8,86.0,1238,-0.0437,0.0026,0.0533,0.3109,-0.3676,-0.2197,0.0000,0.5604,0.0000,0.0000,0.0000
6684,17.6,40.0,729,-0.0367,0.0017,0.0761,0.3579,-0.5032,0.2186,0.0000,0.6201,0.0000,0.0000,0.0000
6685,21.4,63.0,772,-0.0214,0.0067,0.0433,0.1865,-0.5111,-0.0828,0.0000,0.4850,0.0000,0.0000,0.0000
6686,25.4,61.0,997,-0.0539,0.0016,0.0829,0.4908,-0.3423,-0.0528,0.0000,0.6012,0.0000,0.0000,0.0000
6687,18.9,46.0,689,-0.0396,0.0074,0.0336,0.3143,-0.4447,0.1036,0.0000,0.5565,0.0000,0.0000,0.0000
6688,19.3,59.0,714,-0.0219,0.0010,0.0476,0.6377,-0.5009,-0.3896,0.0000,0.5213,0.0000,0.0000,0.0000
6689,24.7,80.0,966,-0.0259,0.0069,0.1249,0.4907,-0.2738,0.0702,0.0000,0.5967,0.0000,0.0000,0.0000
